,datetime,atm_press_mBar,rainfall_mm,wind_speed_ms,wind_dir_degr,surf_temp_c,rel_hum_perc,solar_flux_kw_per_m2,battery_V
939,2015/05/01 15:40,1013,0.0,2.25,66.12,7.41,63.54,0.705865,13.55
940,2015/05/01 15:41,1013,0.0,2.583,55.95,7.52,62.42,0.702905,13.55
941,2015/05/01 15:42,1013,0.0,1.5,64.77,7.62,62.03,0.699945,13.55
942,2015/05/01 15:43,1013,0.0,0.458,64.96,7.86,62.13,0.698466,13.55
943,2015/05/01 15:44,1013,0.0,2.063,61.31,7.99,59.41,0.695506,13.55
944,2015/05/01 15:45,1013,0.0,1.854,63.64,7.83,59.96,0.692546,13.55
945,2015/05/01 15:46,1013,0.0,2.583,34.39,7.7,60.78,0.691067,13.55
946,2015/05/01 15:47,1013,0.0,1.167,91.7,7.77,61.37,0.688107,13.55
947,2015/05/01 15:48,1013,0.0,2.438,48.56,7.77,60.55,0.686627,13.55
948,2015/05/01 15:49,1013,0.0,2.396,67.18,7.74,61.8,0.685147,13.55
949,2015/05/01 15:50,1013,0.0,1.479,53.53,7.97,61.63,0.683668,13.54
950,2015/05/01 15:51,1013,0.0,2.333,29.08,7.94,62.22,0.652592,13.54
951,2015/05/01 15:52,1013,0.0,0.438,75.7,8.13,62.26,0.677748,13.54
952,2015/05/01 15:53,1013,0.0,1.354,65.79,8.47,61.24,0.679228,13.54
953,2015/05/01 15:54,1013,0.0,2.208,52.09,8.56,60.12,0.680708,13.54
954,2015/05/01 15:55,1013,0.0,1.813,62.98,8.51,58.94,0.676269,13.54
955,2015/05/01 15:56,1013,0.0,1.938,65.76,8.5,57.63,0.673309,13.54
956,2015/05/01 15:57,1013,0.0,2.0,44.66,8.41,57.76,0.671829,13.54
957,2015/05/01 15:58,1013,0.0,3.167,42.51,8.04,59.86,0.671829,13.54
958,2015/05/01 15:59,1013,0.0,3.625,25.3,7.63,61.04,0.673309,13.54
959,2015/05/01 16:00,1013,0.0,3.563,48.57,7.38,61.83,0.674789,13.54
960,2015/05/01 16:01,1013,0.0,3.771,39.78,7.33,62.42,0.673309,13.54
961,2015/05/01 16:02,1013,0.0,3.188,42.64,7.32,63.01,0.673309,13.54
962,2015/05/01 16:03,1013,0.0,2.521,55.73,7.59,61.21,0.671829,13.54
963,2015/05/01 16:04,1013,0.0,2.604,70.8,7.64,60.45,0.642233,13.54
964,2015/05/01 16:05,1013,0.0,2.833,61.29,7.67,60.12,0.622996,13.54
965,2015/05/01 16:06,1013,0.0,2.5,48.95,7.7,60.06,0.646673,13.54
966,2015/05/01 16:07,1013,0.0,1.479,60.48,7.67,59.93,0.651112,13.54
967,2015/05/01 16:08,1013,0.0,3.083,36.57,7.61,61.04,0.654072,13.54
968,2015/05/01 16:09,1013,0.0,2.75,46.91,7.5,62.65,0.658511,13.54
969,2015/05/01 16:10,1013,0.0,2.188,48.64,7.69,61.9,0.652592,13.54
970,2015/05/01 16:11,1013,0.0,2.833,51.67,7.8,60.95,0.645193,13.54
971,2015/05/01 16:12,1013,0.0,3.729,46.43,7.62,61.04,0.612637,13.54
972,2015/05/01 16:13,1013,0.0,2.958,58.57,7.53,61.64,0.544566,13.54
973,2015/05/01 16:14,1013,0.0,2.708,55.65,7.52,60.85,0.522369,13.54
974,2015/05/01 16:15,1013,0.0,2.396,35.83,7.42,61.57,0.551965,13.54
975,2015/05/01 16:16,1013,0.0,3.667,41.77,7.31,62.49,0.652592,13.54
976,2015/05/01 16:17,1013,0.0,2.75,50.41,7.47,61.96,0.640753,13.54
977,2015/05/01 16:18,1013,0.0,1.396,51.83,7.57,61.21,0.606718,13.54
978,2015/05/01 16:19,1013,0.0,2.667,44.81,7.39,61.57,0.584521,13.55
979,2015/05/01 16:20,1013,0.0,3.208,56.42,7.38,62.03,0.534208,13.54
980,2015/05/01 16:21,1013,0.0,1.75,42.21,7.53,61.7,0.483895,13.55
981,2015/05/01 16:22,1013,0.0,1.792,76.6,7.68,61.5,0.498693,13.54
982,2015/05/01 16:23,1013,0.0,2.229,30.73,7.79,60.91,0.51645,13.55
983,2015/05/01 16:24,1013,0.0,3.167,56.83,7.6,61.4,0.512011,13.55
984,2015/05/01 16:25,1013,0.0,2.521,45.3,7.45,62.03,0.506092,13.55
985,2015/05/01 16:26,1013,0.0,2.5,67.09,7.58,61.11,0.494253,13.55
986,2015/05/01 16:27,1013,0.0,2.458,53.44,7.43,61.64,0.504612,13.55
987,2015/05/01 16:28,1013,0.0,1.771,67.05,7.5,61.9,0.512011,13.55
988,2015/05/01 16:29,1013,0.0,2.688,59.57,7.58,61.44,0.537167,13.55
989,2015/05/01 16:30,1013,0.0,3.063,79.1,7.39,61.97,0.543087,13.55
990,2015/05/01 16:31,1013,0.0,1.438,66.25,7.46,62.23,0.557885,13.55
991,2015/05/01 16:32,1013,0.0,1.958,38.84,7.61,61.74,0.550486,13.55
992,2015/05/01 16:33,1013,0.0,3.396,61.41,7.35,62.82,0.498693,13.55
993,2015/05/01 16:34,1013,0.0,2.125,61.42,7.24,63.41,0.409905,13.55
994,2015/05/01 16:35,1013,0.0,1.563,51.54,7.38,62.43,0.51793,13.56
995,2015/05/01 16:36,1013,0.0,3.604,42.71,7.31,62.69,0.531248,13.55
996,2015/05/01 16:37,1013,0.0,3.5,39.52,7.18,62.95,0.546046,13.55
997,2015/05/01 16:38,1013,0.0,3.083,44.23,7.15,63.61,0.554925,13.56
998,2015/05/01 16:39,1013,0.0,1.792,64.9,7.32,62.88,0.568243,13.56
999,2015/05/01 16:40,1013,0.0,2.125,42.44,7.4,62.62,0.583041,13.56
